Transaction_ID,Transaction_Amount,Transaction_Type,Account_Balance,Device_Type,Location,Merchant_Category,Previous_Fraudulent_Activity,Daily_Transaction_Count,Avg_Transaction_Amount_7d,Failed_Transaction_Count_7d,Card_Type,Card_Age,Transaction_Distance,Authentication_Method,Risk_Score,Is_Weekend,Fraud_Label,hour,day_of_week
TXN_16957,117.73,POS,74877.56,Tablet,Sydney,Restaurants,1,14,495.48,0,Visa,219,866.46,OTP,0.0956,0,0,17,Monday
TXN_30860,15.36,Bank Transfer,37831.81,Laptop,Mumbai,Groceries,0,14,185.67,1,Amex,87,4298.23,Password,0.2789,0,0,2,Saturday
TXN_14073,117.16,ATM Withdrawal,27098.65,Mobile,Tokyo,Travel,1,14,497.79,3,Amex,167,116.07,OTP,0.881,0,1,23,Thursday
TXN_21856,201.85,POS,4154.2,Mobile,Tokyo,Electronics,0,6,229.49,2,Mastercard,144,3906.3,OTP,0.0804,0,0,13,Friday
TXN_22079,149.61,POS,69323.72,Laptop,Sydney,Electronics,1,6,356.61,3,Amex,71,3940.39,Biometric,0.5208,1,0,22,Thursday
TXN_17023,226.29,POS,75649.09,Laptop,London,Electronics,0,5,94.12,0,Discover,130,3043.38,Password,0.8839,0,1,13,Monday
TXN_8739,46.84,Bank Transfer,31019.08,Tablet,New York,Travel,0,14,377.67,2,Visa,7,2066.62,Biometric,0.9745,1,1,4,Tuesday
TXN_15825,82.54,Bank Transfer,38836.67,Tablet,Tokyo,Groceries,0,12,84.02,4,Visa,135,150.75,Password,0.2806,0,1,12,Monday
TXN_2741,16.98,Online,69035.41,Tablet,Tokyo,Travel,0,3,235.83,1,Amex,94,2912.49,Password,0.3388,0,0,13,Thursday
TXN_18048,38.75,Online,17387.96,Laptop,Mumbai,Electronics,0,6,457.1,3,Discover,216,1575.68,Biometric,0.6657,0,0,7,Wednesday
TXN_49936,305.14,Online,76589.09,Laptop,Tokyo,Travel,0,8,129.07,1,Mastercard,85,4906.18,Biometric,0.6042,0,0,3,Tuesday
TXN_17372,68.78,Online,62815.77,Laptop,New York,Groceries,0,5,467.5,3,Discover,70,1119.49,PIN,0.6813,1,0,8,Friday
TXN_22021,49.26,Bank Transfer,3624.33,Tablet,Sydney,Travel,0,13,61.04,2,Discover,229,614.8,PIN,0.8769,0,1,1,Wednesday
TXN_46364,5.0,Online,60075.24,Tablet,Mumbai,Groceries,0,5,307.9,4,Discover,116,2829.92,Password,0.2179,0,1,8,Saturday
TXN_23537,0.8,POS,16658.09,Laptop,Tokyo,Groceries,0,3,425.73,2,Mastercard,93,3948.56,Biometric,0.7136,1,0,19,Tuesday
TXN_45499,29.2,Online,66166.15,Mobile,New York,Groceries,0,14,232.07,1,Visa,46,1484.21,Password,0.8392,0,0,5,Thursday
TXN_40185,170.87,ATM Withdrawal,29864.62,Laptop,Mumbai,Clothing,0,11,207.57,3,Visa,88,2099.09,Biometric,0.575,0,0,6,Thursday
TXN_9613,45.8,Bank Transfer,94938.23,Mobile,Mumbai,Travel,0,6,368.61,3,Amex,158,3413.07,OTP,0.2225,1,0,13,Tuesday
TXN_43281,77.25,POS,14245.27,Tablet,Sydney,Groceries,0,12,192.13,0,Mastercard,3,3461.71,Biometric,0.599,0,0,1,Monday
TXN_37891,70.08,POS,4792.45,Mobile,New York,Restaurants,0,4,45.2,1,Visa,127,1095.37,OTP,0.0672,0,0,9,Tuesday
TXN_26178,27.37,POS,74744.35,Mobile,London,Electronics,0,3,439.77,4,Amex,187,3265.08,OTP,0.2937,0,1,0,Tuesday
TXN_45892,62.0,POS,36146.11,Mobile,Tokyo,Clothing,0,5,451.0,1,Mastercard,161,1002.64,PIN,0.5693,0,0,21,Thursday
TXN_20933,33.64,POS,9674.18,Tablet,Tokyo,Travel,0,10,271.4,4,Amex,55,4345.67,OTP,0.1238,0,1,23,Sunday
TXN_40971,32.25,ATM Withdrawal,80244.56,Laptop,Tokyo,Restaurants,0,7,160.14,2,Amex,59,4792.4,Password,0.4924,0,0,12,Saturday
TXN_22224,287.98,Bank Transfer,13238.9,Tablet,Tokyo,Restaurants,0,9,40.71,3,Mastercard,19,4819.85,Password,0.1186,1,0,4,Monday
TXN_24381,266.58,Online,36685.47,Mobile,New York,Electronics,0,13,33.58,4,Amex,195,4150.2,PIN,0.4873,1,1,9,Sunday
TXN_34855,66.23,Online,18347.86,Mobile,London,Travel,0,9,492.14,4,Visa,225,1617.83,Password,0.6782,0,1,1,Tuesday
TXN_48577,300.74,ATM Withdrawal,26420.43,Mobile,Tokyo,Electronics,0,12,250.69,1,Discover,62,102.83,Password,0.8028,0,0,17,Saturday
TXN_38536,76.19,Online,78605.45,Mobile,Sydney,Restaurants,0,2,119.83,2,Mastercard,59,4001.3,PIN,0.6962,1,0,3,Tuesday
TXN_31755,29.84,Online,32677.53,Tablet,New York,Travel,0,1,363.45,3,Visa,117,4205.45,PIN,0.159,1,0,4,Thursday
TXN_7753,231.29,ATM Withdrawal,86619.89,Laptop,Mumbai,Electronics,0,9,417.6,3,Amex,18,1588.39,Biometric,0.8838,1,1,16,Tuesday
TXN_46638,68.44,ATM Withdrawal,78645.6,Laptop,London,Travel,0,3,339.58,3,Mastercard,203,985.65,Biometric,0.5559,1,0,16,Saturday
TXN_43834,13.19,Bank Transfer,38925.5,Laptop,Tokyo,Clothing,0,7,196.24,0,Amex,212,2924.24,PIN,0.448,0,0,8,Saturday
TXN_26235,102.89,POS,30695.67,Mobile,Tokyo,Electronics,0,4,32.36,1,Amex,62,92.81,Biometric,0.8142,0,0,8,Sunday
TXN_44229,177.99,POS,69959.25,Tablet,New York,Travel,1,5,62.24,2,Discover,208,4042.64,Password,0.0076,1,0,0,Tuesday
TXN_49596,120.32,Bank Transfer,88693.55,Tablet,Mumbai,Electronics,0,11,230.14,3,Discover,198,1168.01,Password,0.8231,0,0,9,Thursday
TXN_18552,26.47,Bank Transfer,20500.38,Laptop,New York,Travel,0,13,391.12,2,Visa,194,712.35,Password,0.4645,0,0,6,Thursday
TXN_43136,210.98,ATM Withdrawal,14361.8,Tablet,Mumbai,Clothing,0,2,35.22,3,Discover,173,92.88,PIN,0.4504,0,0,16,Thursday
TXN_36672,160.58,ATM Withdrawal,60955.11,Tablet,New York,Restaurants,0,7,315.32,1,Amex,198,2927.89,Password,0.5051,0,0,11,Saturday
TXN_43649,52.5,Online,74184.21,Mobile,Tokyo,Restaurants,0,9,146.86,4,Visa,219,1370.95,Password,0.0756,0,1,17,Friday
TXN_3940,68.58,Bank Transfer,55847.43,Mobile,Sydney,Electronics,0,12,317.51,1,Amex,234,637.53,PIN,0.3251,0,0,18,Friday
TXN_31496,8.26,Bank Transfer,78451.8,Tablet,Mumbai,Travel,0,2,417.81,3,Discover,164,1041.91,Biometric,0.8759,0,1,7,Thursday
TXN_26593,133.82,Bank Transfer,94254.86,Tablet,Mumbai,Groceries,0,12,297.21,1,Mastercard,168,1396.62,PIN,0.0451,1,0,21,Saturday
TXN_23921,251.8,ATM Withdrawal,87999.62,Mobile,New York,Restaurants,0,13,56.74,0,Amex,28,3030.98,OTP,0.7462,0,0,12,Tuesday
TXN_26402,44.29,Online,52056.64,Mobile,New York,Clothing,0,14,400.96,0,Visa,170,4212.17,Biometric,0.9524,0,1,8,Friday
TXN_45942,25.05,Bank Transfer,47100.97,Tablet,Tokyo,Clothing,0,5,105.48,2,Amex,204,2959.47,OTP,0.9297,0,1,2,Monday
TXN_48525,159.36,POS,46150.37,Tablet,Mumbai,Electronics,0,4,96.4,2,Visa,200,2620.73,Password,0.9967,0,1,9,Wednesday
TXN_18315,154.59,ATM Withdrawal,42889.03,Laptop,Mumbai,Electronics,0,12,12.45,2,Mastercard,118,4054.89,PIN,0.6357,1,0,1,Saturday
TXN_36893,136.49,POS,29450.32,Tablet,Sydney,Travel,0,2,341.6,3,Discover,160,3418.29,PIN,0.5891,0,0,9,Monday
TXN_26695,155.09,POS,16524.51,Laptop,Sydney,Restaurants,0,7,219.58,4,Mastercard,2,2905.38,Password,0.0973,0,1,12,Thursday
TXN_42127,51.97,ATM Withdrawal,41278.5,Tablet,New York,Electronics,0,10,66.31,3,Visa,89,4297.64,Biometric,0.7717,0,0,2,Thursday
TXN_14170,52.75,Bank Transfer,26976.85,Laptop,Sydney,Clothing,0,12,151.45,0,Mastercard,170,3579.79,Biometric,0.0153,0,0,5,Sunday
TXN_3732,71.39,Online,53067.51,Laptop,New York,Electronics,0,14,302.66,3,Visa,105,2144.29,Password,0.0584,1,0,20,Monday
TXN_7881,50.8,ATM Withdrawal,87491.78,Laptop,Sydney,Clothing,0,5,158.15,2,Discover,112,4890.79,Password,0.8669,1,1,9,Wednesday
TXN_6016,56.64,ATM Withdrawal,34337.36,Mobile,New York,Electronics,0,11,120.63,2,Mastercard,230,678.61,Biometric,0.8361,1,0,21,Wednesday
TXN_23029,23.31,ATM Withdrawal,2489.44,Tablet,New York,Clothing,0,14,104.81,3,Discover,232,1519.96,PIN,0.0365,0,0,14,Sunday
TXN_35473,145.45,ATM Withdrawal,36784.22,Tablet,Sydney,Restaurants,0,13,259.93,3,Visa,71,3207.3,Password,0.4347,1,0,9,Tuesday
TXN_49685,9.65,Bank Transfer,92112.94,Laptop,Mumbai,Restaurants,0,1,436.66,1,Mastercard,4,1907.59,Password,0.1251,0,0,14,Thursday
TXN_4817,268.52,Online,52543.18,Mobile,London,Clothing,0,13,371.12,0,Visa,6,4534.39,Password,0.2972,0,0,5,Monday
TXN_41693,23.32,POS,75259.34,Mobile,London,Travel,0,11,88.25,1,Discover,45,4967.61,Biometric,0.8339,0,0,16,Tuesday
TXN_12007,19.23,Bank Transfer,99404.85,Mobile,New York,Groceries,0,8,337.51,4,Visa,88,1290.43,Password,0.4605,1,1,18,Thursday
TXN_41327,6.17,POS,70452.68,Tablet,London,Groceries,0,14,47.22,4,Discover,7,3239.85,OTP,0.6261,0,1,21,Sunday
TXN_9506,29.37,Online,6376.12,Tablet,Mumbai,Travel,0,5,472.07,4,Amex,117,1522.44,Password,0.99,0,1,16,Sunday
TXN_44798,18.36,Bank Transfer,88596.86,Laptop,Tokyo,Groceries,0,1,427.01,4,Visa,176,2034.61,Password,0.3229,1,1,19,Friday
TXN_34062,52.59,Bank Transfer,24496.15,Tablet,New York,Travel,0,3,98.36,3,Amex,48,2689.52,Password,0.7777,0,0,19,Tuesday
TXN_27474,376.37,POS,49116.13,Laptop,New York,Electronics,0,11,136.33,0,Visa,237,3984.53,OTP,0.5833,0,0,22,Tuesday
TXN_31143,469.43,Online,52125.14,Laptop,Mumbai,Clothing,0,13,462.31,4,Amex,15,165.87,OTP,0.5912,1,1,9,Friday
TXN_21235,186.24,Online,18322.9,Laptop,London,Travel,0,9,323.17,1,Visa,32,1453.65,Biometric,0.3756,0,0,5,Tuesday
TXN_1390,35.02,Online,93166.03,Mobile,New York,Clothing,1,14,366.68,2,Mastercard,30,4882.6,Biometric,0.9513,0,1,10,Friday
TXN_38249,119.32,POS,31537.89,Laptop,Tokyo,Electronics,0,4,143.86,0,Amex,34,277.94,Password,0.8934,1,1,18,Thursday
TXN_37624,92.61,Online,72970.82,Tablet,Mumbai,Clothing,0,1,191.55,2,Visa,203,2406.42,PIN,0.6012,0,0,16,Saturday
TXN_42028,10.15,POS,6991.1,Mobile,Mumbai,Electronics,0,6,166.95,4,Mastercard,55,822.58,Biometric,0.43,0,1,2,Monday
TXN_20834,13.14,POS,23806.33,Tablet,Tokyo,Groceries,0,11,150.45,2,Amex,201,1710.18,Biometric,0.5644,0,0,19,Sunday
TXN_14757,51.35,Online,11501.26,Laptop,London,Electronics,0,11,436.88,3,Amex,85,938.97,OTP,0.5535,0,0,9,Saturday
TXN_26396,11.98,POS,907.29,Mobile,London,Electronics,0,12,118.82,4,Mastercard,92,3884.79,Password,0.7148,0,1,6,Saturday
TXN_6808,13.31,POS,25559.94,Mobile,Mumbai,Restaurants,0,7,62.27,1,Visa,25,4111.49,PIN,0.8653,0,1,15,Friday
TXN_9225,72.49,Online,22118.14,Tablet,London,Electronics,0,5,100.2,0,Discover,29,4473.62,OTP,0.2904,0,0,6,Friday
TXN_48394,152.06,Online,77353.87,Laptop,Tokyo,Restaurants,0,9,21.01,0,Visa,230,2716.44,OTP,0.4928,0,0,5,Tuesday
TXN_5395,50.7,Online,77270.18,Laptop,Mumbai,Clothing,0,2,49.55,4,Mastercard,185,4062.1,OTP,0.3298,1,1,7,Wednesday
TXN_6943,134.91,ATM Withdrawal,93551.86,Tablet,Sydney,Restaurants,0,4,338.13,1,Mastercard,195,453.58,PIN,0.9466,1,1,0,Saturday
TXN_23870,216.73,Bank Transfer,89547.5,Mobile,London,Restaurants,1,5,436.23,4,Visa,178,2.83,OTP,0.3407,1,1,4,Wednesday
TXN_32492,275.07,Online,64263.47,Laptop,Tokyo,Electronics,0,12,68.68,4,Discover,78,4052.01,Password,0.0026,0,1,14,Wednesday
TXN_36345,19.71,ATM Withdrawal,68434.73,Mobile,Sydney,Restaurants,0,4,189.94,3,Amex,236,2187.67,Password,0.8988,0,1,9,Tuesday
TXN_10755,29.94,Bank Transfer,21204.72,Mobile,New York,Travel,0,2,370.98,2,Discover,35,1339.95,OTP,0.8882,0,1,4,Saturday
TXN_12301,18.3,Online,1083.69,Mobile,Tokyo,Clothing,0,11,387.53,1,Mastercard,239,1169.21,PIN,0.7629,0,0,10,Saturday
TXN_48386,33.34,ATM Withdrawal,4358.8,Mobile,New York,Electronics,0,14,271.92,1,Amex,46,4257.54,Biometric,0.898,0,1,16,Friday
TXN_42745,2.65,ATM Withdrawal,63231.42,Laptop,Tokyo,Electronics,0,10,11.96,0,Amex,2,2788.96,PIN,0.6463,1,0,22,Saturday
TXN_29089,97.88,POS,27699.17,Laptop,Sydney,Restaurants,0,1,169.96,2,Mastercard,119,2714.75,Biometric,0.0745,0,0,9,Friday
TXN_44712,7.41,ATM Withdrawal,8316.6,Mobile,Mumbai,Travel,0,13,194.54,3,Visa,164,3201.41,OTP,0.9656,0,1,0,Monday
TXN_14343,3.96,Bank Transfer,27213.94,Mobile,Sydney,Clothing,0,3,284.94,4,Discover,44,1198.68,Biometric,0.5355,1,1,21,Friday
TXN_38172,101.03,Bank Transfer,34268.43,Tablet,Sydney,Travel,1,13,73.66,3,Amex,25,4814.77,Biometric,0.5137,0,0,1,Sunday
TXN_5071,94.29,ATM Withdrawal,86307.88,Tablet,Sydney,Restaurants,0,12,48.18,4,Visa,103,2219.62,Password,0.0704,0,1,7,Sunday
TXN_24121,139.19,POS,87573.85,Tablet,Sydney,Clothing,0,9,174.75,0,Visa,148,1537.86,OTP,0.1313,0,0,1,Friday
TXN_48809,335.32,Online,35223.03,Tablet,London,Groceries,0,3,69.72,0,Visa,207,4287.83,PIN,0.9044,0,1,22,Sunday
TXN_17820,213.95,Online,85887.37,Mobile,Sydney,Travel,0,9,394.5,1,Visa,195,3063.29,Biometric,0.4833,0,0,21,Monday
TXN_1122,151.28,POS,84811.03,Laptop,Sydney,Clothing,0,1,57.37,4,Mastercard,134,2778.56,Biometric,0.7025,1,1,17,Sunday
TXN_11264,35.66,Bank Transfer,78760.47,Laptop,Tokyo,Travel,0,14,301.52,1,Mastercard,234,1954.31,OTP,0.3993,0,0,4,Wednesday
TXN_30579,8.18,Bank Transfer,69710.82,Tablet,Mumbai,Clothing,1,1,29.02,1,Visa,190,4075.29,Password,0.2903,0,0,7,Wednesday
TXN_45464,49.88,Bank Transfer,38179.4,Laptop,Sydney,Restaurants,0,1,43.89,2,Mastercard,229,1250.06,OTP,0.0373,0,0,1,Wednesday
TXN_48216,118.79,ATM Withdrawal,80256.83,Laptop,London,Restaurants,0,6,49.21,1,Visa,227,1358.79,OTP,0.3105,1,0,12,Monday
TXN_43044,4.83,ATM Withdrawal,58786.45,Laptop,New York,Electronics,0,6,159.13,3,Amex,163,2685.89,Biometric,0.934,1,1,19,Sunday
TXN_15656,82.85,Bank Transfer,92320.59,Mobile,Mumbai,Travel,0,8,162.68,0,Amex,238,1316.34,OTP,0.2871,0,0,5,Saturday
TXN_1900,142.72,Online,85353.72,Tablet,London,Travel,0,4,352.45,0,Amex,34,559.04,Password,0.2556,1,0,10,Sunday
TXN_147,151.58,POS,36214.75,Laptop,New York,Electronics,1,14,343.02,1,Discover,1,228.54,OTP,0.6081,1,0,22,Tuesday
TXN_29642,89.19,Bank Transfer,4656.55,Laptop,Tokyo,Clothing,0,10,233.5,2,Discover,209,3213.18,Password,0.3581,0,0,10,Monday
TXN_3211,121.44,Online,18723.57,Mobile,Mumbai,Clothing,0,4,202.65,3,Mastercard,133,1320.66,PIN,0.4561,0,0,21,Sunday
TXN_43850,41.83,Bank Transfer,88803.41,Laptop,Tokyo,Clothing,1,2,226.95,3,Visa,142,2726.18,Password,0.8632,1,1,10,Saturday
TXN_2354,249.35,Bank Transfer,50873.72,Tablet,London,Groceries,0,9,144.49,1,Visa,71,4968.01,PIN,0.1412,0,0,11,Monday
TXN_31520,207.98,ATM Withdrawal,62836.43,Tablet,New York,Groceries,0,8,464.16,4,Visa,67,4583.53,Biometric,0.1706,1,1,11,Tuesday
TXN_42583,24.17,Online,1915.05,Mobile,Tokyo,Electronics,0,2,129.78,3,Visa,52,1193.45,Password,0.4485,0,0,19,Sunday
TXN_43337,40.76,ATM Withdrawal,10888.15,Laptop,Mumbai,Electronics,0,10,201.34,1,Mastercard,87,3035.56,Password,0.8856,1,1,1,Monday
TXN_45284,56.67,Online,27861.61,Mobile,London,Groceries,0,12,175.74,3,Visa,85,3656.88,OTP,0.1708,1,0,5,Tuesday
TXN_46956,72.15,ATM Withdrawal,92833.34,Laptop,Mumbai,Electronics,0,13,218.47,3,Visa,226,4699.6,OTP,0.531,0,0,15,Friday
TXN_48790,21.22,POS,1217.62,Tablet,New York,Clothing,0,13,423.61,1,Visa,81,1836.76,PIN,0.2901,0,0,10,Wednesday
TXN_36585,13.51,Online,70093.91,Mobile,Mumbai,Travel,0,4,298.23,0,Discover,60,3750.35,Password,0.6283,0,0,22,Wednesday
TXN_10465,11.49,POS,45718.24,Mobile,Sydney,Restaurants,0,2,58.85,4,Amex,82,3788.32,Biometric,0.34,0,1,0,Saturday
TXN_7821,49.64,POS,26012.06,Mobile,Mumbai,Restaurants,0,3,416.78,0,Visa,216,4808.32,Password,0.3928,1,0,12,Friday
TXN_7205,41.15,Bank Transfer,44747.47,Tablet,Sydney,Groceries,0,1,24.21,4,Amex,76,3638.73,OTP,0.2046,0,1,1,Saturday
TXN_6413,83.14,POS,99943.46,Laptop,Mumbai,Electronics,0,12,242.97,1,Amex,72,900.65,PIN,0.8611,0,1,9,Thursday
TXN_34046,117.98,Online,56065.92,Tablet,Tokyo,Travel,0,2,235.92,3,Visa,51,1482.77,OTP,0.4767,1,0,16,Sunday
TXN_12728,33.28,Online,57713.33,Laptop,Sydney,Restaurants,0,3,172.52,1,Mastercard,184,2697.93,Biometric,0.8019,0,0,0,Sunday
TXN_6925,60.7,ATM Withdrawal,82762.84,Mobile,Sydney,Groceries,1,5,288.41,1,Amex,233,2309.6,OTP,0.4815,0,0,14,Sunday
TXN_27995,83.57,POS,9984.54,Tablet,Sydney,Groceries,0,11,51.1,4,Mastercard,200,2664.62,OTP,0.7244,1,1,8,Wednesday
TXN_37612,3.53,Online,3953.33,Mobile,London,Restaurants,0,11,258.64,0,Amex,67,2883.3,OTP,0.679,1,0,0,Saturday
TXN_39483,21.48,Bank Transfer,13553.56,Tablet,New York,Clothing,0,8,472.17,1,Visa,226,3371.34,PIN,0.2721,1,0,6,Thursday
TXN_3016,72.28,Bank Transfer,34528.54,Laptop,Mumbai,Electronics,0,8,331.44,1,Mastercard,101,2868.31,Biometric,0.474,0,0,7,Thursday
TXN_1640,40.42,Bank Transfer,91086.16,Tablet,Sydney,Restaurants,0,1,59.21,3,Visa,221,543.5,PIN,0.1965,0,0,2,Tuesday
TXN_8883,30.61,ATM Withdrawal,42503.74,Tablet,New York,Travel,0,9,469.33,4,Discover,60,3082.28,PIN,0.7121,0,1,18,Wednesday
TXN_37601,86.93,POS,36918.51,Mobile,Mumbai,Travel,0,4,303.64,1,Mastercard,216,1304.12,Biometric,0.8015,0,0,16,Wednesday
TXN_12969,2.86,ATM Withdrawal,28160.04,Mobile,New York,Restaurants,0,12,429.69,2,Visa,231,1094.7,Password,0.7425,0,0,7,Friday
TXN_23463,38.35,Online,60132.43,Tablet,New York,Clothing,1,7,90.55,2,Mastercard,177,1235.88,Biometric,0.4551,1,0,13,Sunday
TXN_15757,115.2,POS,21109.68,Laptop,Mumbai,Clothing,1,5,171.21,3,Visa,20,273.71,Biometric,0.2801,1,0,2,Tuesday
TXN_44076,44.06,POS,66029.77,Laptop,Tokyo,Groceries,0,3,282.46,0,Amex,73,791.34,OTP,0.0914,0,0,14,Sunday
TXN_4086,64.49,POS,1949.28,Mobile,New York,Groceries,0,5,137.84,0,Amex,74,181.08,Biometric,0.0796,0,0,15,Sunday
TXN_508,176.19,POS,50109.94,Laptop,Mumbai,Clothing,0,3,161.33,0,Visa,18,822.89,Biometric,0.6883,0,0,15,Sunday
TXN_6354,165.67,Online,37426.64,Tablet,Sydney,Groceries,0,6,279.64,0,Mastercard,78,1914.55,Biometric,0.0902,0,0,5,Friday
TXN_29644,51.05,Bank Transfer,41662.34,Tablet,Mumbai,Restaurants,0,11,485.53,0,Discover,45,1238.74,OTP,0.421,1,0,20,Monday
TXN_20815,82.24,Bank Transfer,24851.52,Mobile,Sydney,Travel,0,11,371.16,3,Visa,120,2698.45,Biometric,0.4325,0,0,10,Tuesday
TXN_6234,75.74,ATM Withdrawal,2461.73,Mobile,Sydney,Groceries,1,9,142.91,2,Discover,17,4786.58,PIN,0.2291,0,0,5,Friday
TXN_31989,129.11,POS,17642.69,Laptop,New York,Groceries,0,11,54.96,0,Amex,136,1342.57,Biometric,0.6636,1,0,22,Tuesday
TXN_12995,27.12,POS,4601.28,Mobile,Mumbai,Groceries,1,9,291.93,0,Amex,56,4588.96,Biometric,0.6091,0,0,1,Wednesday
TXN_42501,43.6,Bank Transfer,55357.15,Laptop,London,Travel,0,14,390.51,4,Mastercard,40,1866.71,PIN,0.1984,1,1,0,Sunday
TXN_38920,55.03,Online,92732.44,Tablet,New York,Electronics,1,1,487.23,1,Mastercard,27,3403.02,Password,0.9496,0,1,8,Tuesday
TXN_262,148.41,Online,12380.21,Mobile,London,Clothing,0,10,103.28,3,Mastercard,135,2385.12,Biometric,0.9466,0,1,7,Wednesday
TXN_7891,93.57,ATM Withdrawal,48638.4,Mobile,Sydney,Restaurants,0,4,154.68,0,Visa,31,1282.55,Password,0.3982,0,0,12,Saturday
TXN_10527,137.09,Online,56672.17,Tablet,Tokyo,Restaurants,0,2,200.84,4,Visa,18,771.47,OTP,0.0207,0,1,11,Monday
TXN_18600,22.98,POS,84915.38,Tablet,Mumbai,Restaurants,0,10,312.49,2,Visa,121,4164.0,Biometric,0.1066,0,0,12,Friday
TXN_24114,22.96,Bank Transfer,33283.86,Mobile,Sydney,Groceries,0,4,210.49,2,Amex,216,95.19,Password,0.1943,0,0,2,Wednesday
TXN_33498,112.64,Bank Transfer,58877.72,Mobile,Mumbai,Travel,0,5,193.77,4,Mastercard,210,1128.69,Password,0.3169,0,1,18,Friday
TXN_13471,22.34,ATM Withdrawal,52000.66,Tablet,Mumbai,Clothing,0,13,439.97,0,Amex,46,1589.09,PIN,0.8656,0,1,18,Thursday
TXN_31725,9.87,Online,26787.08,Mobile,New York,Restaurants,0,8,460.73,3,Visa,237,539.35,OTP,0.4326,0,0,4,Wednesday
TXN_23690,82.1,POS,6023.39,Mobile,Mumbai,Electronics,0,8,440.93,3,Visa,163,2136.46,OTP,0.3427,0,0,7,Sunday
TXN_10557,104.77,ATM Withdrawal,43050.94,Tablet,London,Electronics,0,9,39.39,4,Visa,40,904.46,Biometric,0.5402,1,1,2,Tuesday
TXN_6556,25.02,POS,17277.43,Mobile,Sydney,Electronics,0,10,405.41,1,Amex,49,715.63,PIN,0.7424,1,0,10,Sunday
TXN_45577,43.58,Bank Transfer,89345.45,Laptop,New York,Groceries,0,7,180.87,2,Discover,206,3589.09,OTP,0.9588,0,1,12,Sunday
TXN_41503,45.53,Online,5035.09,Tablet,Sydney,Clothing,0,8,75.55,1,Visa,223,4176.95,PIN,0.1836,1,0,0,Saturday
TXN_27872,347.42,POS,15650.61,Laptop,New York,Travel,0,2,195.54,3,Mastercard,188,2551.06,PIN,0.4017,0,0,12,Wednesday
TXN_10810,174.28,POS,42883.92,Tablet,Sydney,Restaurants,0,13,147.01,0,Discover,194,2733.47,Password,0.3271,0,0,20,Friday
TXN_38214,27.92,ATM Withdrawal,76587.67,Mobile,Mumbai,Electronics,0,6,478.81,2,Mastercard,225,104.14,PIN,0.9134,0,1,21,Saturday
TXN_11730,129.2,POS,85230.55,Mobile,Sydney,Electronics,0,12,414.54,3,Mastercard,36,135.04,OTP,0.8627,0,1,10,Tuesday
TXN_27438,15.21,POS,7687.11,Laptop,Tokyo,Travel,1,12,122.48,2,Visa,164,2998.37,PIN,0.5818,0,0,16,Wednesday
TXN_21779,14.99,Online,33833.11,Laptop,Sydney,Clothing,0,2,292.32,4,Discover,116,1705.22,Biometric,0.6837,0,1,0,Sunday
TXN_34079,14.26,POS,59067.65,Tablet,Tokyo,Travel,0,4,470.54,3,Visa,208,3277.37,OTP,0.2656,0,0,3,Saturday
TXN_22915,3.13,ATM Withdrawal,39053.47,Mobile,Tokyo,Electronics,0,11,480.12,0,Amex,41,4880.03,OTP,0.1055,0,0,2,Friday
TXN_8085,51.13,ATM Withdrawal,89644.47,Mobile,London,Groceries,0,4,66.69,0,Amex,135,2966.33,OTP,0.0282,0,0,7,Saturday
TXN_43467,19.31,Bank Transfer,55304.93,Mobile,New York,Electronics,0,7,472.02,4,Mastercard,97,1511.45,PIN,0.1361,0,1,23,Sunday
TXN_14709,189.97,ATM Withdrawal,72676.18,Tablet,Sydney,Electronics,0,2,392.08,2,Mastercard,197,614.96,OTP,0.8337,0,0,17,Sunday
TXN_15466,45.5,Bank Transfer,60851.27,Mobile,Tokyo,Groceries,0,11,430.18,0,Amex,194,3101.7,OTP,0.8566,0,1,9,Sunday
TXN_37172,57.66,Online,981.39,Mobile,London,Clothing,0,14,243.0,0,Discover,65,4154.7,PIN,0.8864,1,1,14,Sunday
TXN_28748,193.61,Bank Transfer,61629.5,Tablet,Tokyo,Restaurants,0,4,289.91,2,Visa,149,4992.17,PIN,0.168,1,0,20,Tuesday
TXN_3104,42.7,POS,28554.26,Tablet,New York,Travel,0,4,103.87,4,Visa,205,1047.3,Password,0.1977,0,1,14,Tuesday
TXN_708,111.07,Online,56651.33,Mobile,Tokyo,Restaurants,1,4,127.33,1,Mastercard,146,4342.52,OTP,0.3498,1,0,13,Thursday
TXN_38385,187.17,ATM Withdrawal,80368.2,Laptop,New York,Groceries,0,4,144.99,3,Visa,123,4175.13,Password,0.9394,0,1,3,Wednesday
TXN_23444,171.56,Online,52514.72,Laptop,Sydney,Restaurants,0,2,264.23,1,Mastercard,189,4298.14,OTP,0.4811,0,0,19,Sunday
TXN_26510,84.07,Online,76369.59,Mobile,London,Electronics,0,14,464.17,3,Mastercard,217,4336.49,PIN,0.4132,0,0,16,Friday
TXN_8466,27.74,Online,951.69,Mobile,Mumbai,Groceries,1,12,450.52,4,Mastercard,170,2411.24,OTP,0.5238,1,1,19,Monday
TXN_6230,173.9,ATM Withdrawal,26946.4,Mobile,Mumbai,Clothing,0,8,407.89,4,Amex,79,49.61,Biometric,0.9316,0,1,18,Friday
TXN_46358,20.72,ATM Withdrawal,11001.5,Mobile,New York,Restaurants,0,5,219.45,1,Amex,38,4007.93,Password,0.2871,0,0,10,Friday
